Year,State/UT,District,crime_against_children,crime_against_women,cyber_crime,ipc_by_juveniles,ipc,missing_persons,sc_crime,sll_crime,sll_juveniles,st_crime,latitude,longitude
2017,Punjab,Moga,75,156,4,12,1123,7,17,1102,2,0,30.7877554,75.159359
2017,Punjab,Muktsar,59,126,0,9,910,3,5,919,3,0,30.4692,74.5182
2017,Punjab,NRI Wing,0,62,0,0,153,0,0,1,0,0,16.3876268,73.7308816
2017,Punjab,Pathankot,45,70,6,5,495,1,0,303,1,0,32.3021899,75.6589406
2017,Punjab,Patiala,110,293,6,23,2520,15,6,1879,1,0,30.2092778,76.3397231
2017,Punjab,Ropar,24,108,0,13,936,2,0,471,0,0,30.9688367,76.526088
2017,Punjab,SAS Nagar,102,267,10,0,2371,7,2,684,0,0,30.6904366,76.7116208
2017,Punjab,SBS Nagar,39,108,3,10,736,8,3,643,3,0,30.8260412,75.1989654
2017,Punjab,Sangrur,92,188,8,0,1712,0,3,1900,0,0,30.135717,75.8533326
2017,Punjab,Tarn Taran,46,117,1,0,1422,3,0,1328,0,0,31.3212453,74.8416687
